,val,pickup_cluster,dropoff_cluster
5554,0.25833333333333336,2,22
5555,0.23130434782608697,25,15
5556,0.0,18,19
5557,0.0851063829787234,43,41
5558,0.35571428571428576,0,36
5559,0.21142857142857144,24,28
5560,0.21777777777777776,43,35
5561,0.2777777777777778,26,5
5562,0.21129032258064515,7,6
5563,0.0,41,14
5564,0.22580645161290322,43,11
5565,0.2208,43,15
5566,0.22083333333333333,39,28
5567,0.22380952380952382,35,39
5568,0.17391304347826086,24,22
5569,0.0,3,48
5570,0.0,3,33
5571,0.0,5,39
5572,0.17142857142857143,10,19
5573,0.0,0,2
5574,0.0,0,36
5575,0.25555555555555554,5,39
5576,0.24166666666666667,33,14
5577,0.2111111111111111,20,19
5578,0.0,27,35
5579,0.22442307692307692,45,10
5580,0.8333333333333334,34,14
5581,0.21230769230769228,48,39
5582,0.20912280701754385,25,41
5583,0.18181818181818182,0,36
5584,0.0,9,38
5585,0.1123076923076923,11,46
5586,0.0,2,5
5587,0.0,29,33
5588,0.32,47,35
5589,0.3675,8,41
5590,0.15384615384615385,34,35
5591,0.22133333333333333,5,39
5592,0.21777777777777776,2,19
5593,0.2325,33,36
5594,0.0,2,44
5595,0.0,21,6
5596,0.0,12,48
5597,0.26,45,2
5598,0.20882352941176469,22,36
5599,0.20448275862068965,39,9
5600,0.0,34,22
5601,0.22,20,12
5602,0.0,41,12
5603,0.0,5,5
5604,0.0,25,14
5605,0.0,5,2
5606,0.14705882352941177,19,2
5607,0.0,22,47
5608,0.0,41,35
5609,0.0,18,15
5610,0.16666666666666666,48,44
5611,0.2866666666666667,48,14
5612,0.0,20,33
5613,0.0,7,1
5614,0.0,18,47
5615,0.0,2,5
5616,0.0,7,12
5617,0.0,5,35
5618,0.1111111111111111,20,14
5619,0.0,10,44
5620,0.0,29,5
5621,0.316,34,11
5622,0.0,34,9
5623,0.0,2,5
5624,0.25538461538461543,29,16
5625,0.0,34,5
5626,0.0,34,12
5627,0.21280000000000002,26,19
5628,0.0,8,43
5629,0.0,47,46
5630,0.21368421052631578,33,20
5631,0.05714285714285714,26,14
5632,0.13333333333333333,49,39
5633,0.3981818181818182,47,2
5634,0.21052631578947367,2,15
5635,0.0,3,35
5636,0.0,5,35
5637,0.22133333333333333,37,40
5638,0.0,22,11
5639,0.14285714285714285,43,46
5640,0.0,0,12
5641,0.325,18,44
5642,0.0,33,28
5643,0.0,32,15
5644,0.21793103448275863,21,13
5645,0.18181818181818182,35,11
5646,0.2060377358490566,24,5
5647,0.0,25,35
5648,0.24727272727272728,11,9
5649,0.21391304347826087,26,5
5650,0.23623188405797102,49,39
5651,0.0,39,23
5652,0.2222222222222222,26,46
5653,0.22133333333333333,38,5
5654,0.0,11,12
5655,0.21363636363636365,33,9
5656,0.28095238095238095,47,14
5657,0.0,47,0
5658,0.12,45,39
5659,0.0,20,9
5660,0.0,45,39
5661,0.2553846153846154,18,0
5662,0.19230769230769232,45,22
5663,0.0,19,36
5664,0.0,8,0
5665,0.0,7,29
5666,0.20769230769230768,30,9
5667,0.07407407407407407,36,15
5668,0.22133333333333333,7,9
5669,0.15923076923076923,2,39
5670,0.3222222222222222,34,33
5671,0.0,48,43
5672,0.10344827586206896,36,46
5673,0.0,23,48
5674,0.2636363636363636,38,5
5675,0.425,10,44
5676,0.2882352941176471,39,29
5677,0.3,10,44
5678,0.0,5,1
5679,0.0,38,11
5680,0.2342857142857143,34,9
5681,0.22442307692307692,5,10
5682,0.0,2,11
5683,0.24571428571428572,47,28
5684,0.0,10,9
5685,0.14594594594594595,45,15
5686,0.21777777777777776,39,15
5687,0.22260869565217392,25,39
5688,0.0,22,35
5689,0.22476190476190475,24,22
5690,0.0,20,9
5691,0.0,33,36
5692,0.0,39,33
5693,0.09090909090909091,38,23
5694,0.0,25,31
5695,0.0,26,5
5696,0.22142857142857145,48,35
5697,0.23466666666666666,9,23
5698,0.06666666666666667,0,44
5699,0.0,48,44
5700,0.2753846153846154,32,15
5701,0.0,34,5
5702,0.2325,45,14
5703,0.40800000000000003,39,5
5704,0.0,0,23
5705,0.2,6,28
5706,0.20288461538461539,18,10
5707,0.0,2,11
5708,0.03125,32,28
5709,0.3222857142857143,20,38
5710,0.022307692307692306,47,0
5711,0.0,10,19
5712,0.0,36,29
5713,0.3,0,35
5714,0.20925925925925928,48,13
5715,0.0,5,39
5716,0.0,43,22
5717,0.22285714285714286,26,46
5718,0.23555555555555557,25,14
5719,0.23205128205128206,4,9
5720,0.0,21,6
5721,0.09090909090909091,47,0
5722,0.0,33,22
5723,0.22999999999999998,11,31
5724,0.21333333333333335,39,22
5725,0.15384615384615385,36,19
5726,0.13333333333333333,18,0
5727,0.23125,0,36
5728,0.0,29,10
5729,0.21777777777777776,33,5
5730,0.21625,34,39
5731,0.21485714285714286,45,6
5732,0.24285714285714285,47,28
5733,0.2928571428571428,1,2
5734,0.0,43,23
5735,0.0,18,26
5736,0.0,20,33
5737,0.2653846153846154,42,46
5738,0.136,38,46
5739,0.0,43,14
5740,0.0,26,37
5741,0.2131578947368421,47,44
5742,0.16,25,15
5743,0.0,11,39
5744,0.1111111111111111,36,39
5745,0.2342857142857143,25,23
5746,0.21724137931034482,9,29
5747,0.08695652173913043,0,23
5748,0.0,40,21
5749,0.015384615384615385,0,36
5750,0.21032258064516127,6,14
5751,0.0,10,29
5752,0.0,34,15
5753,0.3318181818181818,9,23
5754,0.09244444444444445,9,46
5755,0.0,25,36
5756,0.2263157894736842,47,28
5757,0.0,10,9
5758,0.2357142857142857,29,35
5759,0.0,2,5
5760,0.0,14,47
5761,0.0,47,13
5762,0.0,14,46
5763,0.24545454545454548,19,2
5764,0.26181818181818184,27,19
5765,0.1631578947368421,47,12
5766,0.22,29,5
5767,0.0,10,11
5768,0.2168421052631579,9,23
5769,0.265,5,23
5770,0.2964705882352941,4,5
5771,0.29684210526315785,29,9
5772,0.2,33,23
5773,0.0,18,11
5774,0.0,27,43
5775,0.19047619047619047,18,8
5776,0.1791044776119403,3,26
5777,0.22,34,11
5778,0.2,29,15
5779,0.22133333333333333,24,12
5780,0.0,42,44
5781,0.29,42,19
5782,0.2263157894736842,39,14
5783,0.0,29,17
5784,0.0,47,28
5785,0.0,34,29
5786,0.0,8,47
5787,0.35833333333333334,25,2
5788,0.2157894736842105,34,39
5789,0.18676470588235294,49,33
5790,0.0,42,44
5791,0.0,43,23
5792,0.0,7,9
5793,0.2222222222222222,42,19
5794,0.0,39,39
5795,0.20952380952380953,43,44
5796,0.0,32,14
5797,0.0,49,48
5798,0.0,42,19
5799,0.20588235294117646,2,29
5800,0.0,10,11
5801,0.21600000000000003,0,5
5802,0.0,49,17
5803,0.0,11,44
5804,0.13333333333333333,8,19
5805,0.35507246376811596,39,26
5806,0.20864864864864865,43,12
5807,0.18181818181818182,47,2
5808,0.21785714285714283,7,47
5809,0.0,1,1
5810,0.12631578947368421,7,46
5811,0.0,47,44
5812,0.33636363636363636,7,9
5813,0.18181818181818182,2,11
5814,0.14285714285714285,29,33
5815,0.0,0,2
5816,0.24727272727272728,48,15
5817,0.21777777777777776,1,1
5818,0.0,39,46
5819,0.0,14,19
5820,0.0,10,19
5821,0.125,35,9
5822,0.21882352941176472,47,35
5823,0.31,7,9
5824,0.0,42,9
5825,0.32432432432432434,33,19
5826,0.0,22,16
5827,0.215,42,11
5828,0.0,22,11
5829,0.8333333333333334,19,36
5830,0.2357142857142857,42,44
5831,0.20864864864864865,24,2
5832,0.0,7,15
5833,0.21142857142857144,34,9
5834,0.2622641509433962,25,40
5835,0.275,11,47
5836,0.0,29,15
5837,0.29500000000000004,48,14
5838,0.2116279069767442,20,11
5839,0.0,22,11
5840,0.23272727272727273,36,15
5841,0.0,29,29
5842,0.0,29,15
5843,0.2357142857142857,22,9
5844,0.22,22,33
5845,0.21052631578947367,33,28
5846,0.21444444444444444,12,41
5847,0.17,22,5
5848,0.0,45,36
5849,0.21,39,35
5850,0.22666666666666668,2,5
5851,0.34363636363636363,14,11
5852,0.2325,33,36
5853,0.2222222222222222,9,35
5854,0.1875,29,12
5855,0.14285714285714285,34,5
5856,0.0014285714285714286,19,2
5857,0.22333333333333333,22,36
5858,0.2121951219512195,14,16
5859,0.0,33,22
5860,0.0,49,37
5861,0.0,33,12
5862,0.11538461538461539,41,9
5863,0.22133333333333333,11,35
5864,0.0,19,29
5865,0.21363636363636365,14,39
5866,0.0,18,39
5867,0.2866666666666667,0,29
5868,0.2222222222222222,22,39
5869,0.07142857142857142,32,5
5870,0.2125,14,44
5871,0.0,29,29
5872,0.0,3,37
5873,0.0,29,39
5874,0.10526315789473684,32,5
5875,0.0,20,5
5876,0.24333333333333332,47,2
5877,0.0,19,28
5878,0.0,10,5
5879,0.24545454545454548,20,12
5880,0.20666666666666667,42,23
5881,0.324,25,29
5882,0.0,3,10
5883,0.0,48,19
5884,0.18181818181818182,33,22
5885,0.215,32,9
5886,0.321875,11,2
5887,0.27222222222222225,34,15
5888,0.2833333333333333,39,22
5889,0.0,3,18
5890,0.16999999999999998,25,36
5891,0.23555555555555557,48,29
5892,0.17142857142857143,33,39
5893,0.29,19,28
5894,0.0,3,13
5895,0.2803846153846154,3,29
5896,0.21764705882352942,33,2
5897,0.2818181818181818,34,39
5898,0.0,29,21
5899,0.16666666666666666,49,44
5900,0.0,43,15
5901,0.0,38,5
5902,0.21625,13,34
5903,0.07142857142857142,11,36
5904,0.0,26,9
5905,0.2833333333333333,11,15
5906,0.0,38,47
5907,0.0,32,11
5908,0.24545454545454548,34,35
5909,0.23714285714285713,20,36
5910,0.19047619047619047,35,29
5911,0.0,33,47
5912,0.0,32,47
5913,0.25,38,11
5914,0.25833333333333336,26,39
5915,0.2857142857142857,33,23
5916,0.22380952380952382,45,14
5917,0.0,45,23
5918,0.2068085106382979,41,29
5919,0.0,11,9
5920,0.225,36,5
5921,0.0,19,5
5922,0.0,2,11
5923,0.2167741935483871,9,39
5924,0.2357746478873239,4,35
5925,0.20864864864864865,48,33
5926,0.21032258064516127,29,35
5927,0.07142857142857142,5,26
5928,0.0,7,9
5929,0.0,42,3
5930,0.0,22,15
5931,0.28,25,22
5932,0.21304347826086958,6,12
5933,0.18823529411764706,32,29
5934,0.0,47,44
5935,0.0,34,6
5936,0.2408955223880597,4,15
5937,0.0,18,5
5938,0.25,43,39
5939,0.21777777777777776,41,36
5940,0.15,1,1
5941,0.2577777777777778,18,15
5942,0.24800000000000003,34,9
5943,0.11764705882352941,45,48
5944,0.15384615384615385,33,5
5945,0.2246153846153846,14,46
5946,0.0,7,9
5947,0.11818181818181818,29,19
5948,0.0,26,15
5949,0.21625,19,47
5950,0.0,35,12
5951,0.36,18,19
5952,0.0,4,32
5953,0.0,42,44
5954,0.225,39,11
5955,0.22133333333333333,11,11
5956,0.09090909090909091,26,11
5957,0.0,11,5
5958,0.2325,36,2
5959,0.23846153846153847,39,35
5960,0.20800000000000002,2,35
5961,0.225,39,46
5962,0.22736842105263158,25,29
5963,0.0,3,12
5964,0.3,10,29
5965,0.0,32,47
5966,0.24333333333333332,34,35
5967,0.13333333333333333,9,23
5968,0.2168421052631579,43,5
5969,0.0,25,44
5970,0.264,2,5
5971,0.15,47,9
5972,0.22166666666666668,34,12
5973,0.2846153846153846,45,47
5974,0.17857142857142858,4,13
5975,0.24333333333333332,19,39
5976,0.0,43,46
5977,0.2290909090909091,43,35
5978,0.19230769230769232,3,9
5979,0.2232258064516129,39,47
5980,0.22777777777777775,1,28
5981,0.21280000000000002,42,43
5982,0.20882352941176469,14,5
5983,0.2146938775510204,0,44
5984,0.19047619047619047,29,11
5985,0.0,5,31
5986,0.3028571428571429,0,22
5987,0.1211764705882353,35,5
5988,0.2898550724637681,33,25
5989,0.18181818181818182,11,11
5990,0.275,45,35
5991,0.0,32,1
5992,0.0,5,28
5993,0.2426470588235294,19,26
5994,0.23466666666666666,19,36
5995,0.0,29,11
5996,0.0,7,29
5997,0.2073170731707317,0,19
5998,0.0,42,44
5999,0.31777777777777777,16,11
6000,0.21153846153846154,1,1
6001,0.21083333333333332,25,6
6002,0.13636363636363635,25,11
6003,0.25142857142857145,16,11
6004,0.0,5,23
6005,0.0,47,23
6006,0.15454545454545454,33,28
6007,0.0,36,15
6008,0.2423529411764706,9,36
6009,0.0,5,36
6010,0.0,5,39
6011,0.0,11,46
6012,0.3728813559322034,19,26
6013,0.0,10,11
6014,0.16666666666666666,42,44
6015,0.0,25,35
6016,0.2290909090909091,32,46
6017,0.23333333333333334,42,44
6018,0.0,19,23
6019,0.15873015873015872,47,43
6020,0.215,6,38
6021,0.0,18,46
6022,0.13333333333333333,11,39
6023,0.28421052631578947,39,47
6024,0.0,26,47
6025,0.2636363636363636,47,2
6026,0.282,39,15
6027,0.252,32,46
6028,0.24,0,2
6029,0.0,36,8
6030,0.20877192982456141,20,47
6031,0.12222222222222223,20,36
6032,0.22285714285714286,47,33
6033,0.24727272727272728,33,35
6034,0.22442307692307692,3,36
6035,0.18181818181818182,33,23
6036,0.0,34,15
6037,0.1,9,47
6038,0.0,2,44
6039,0.21523809523809523,45,9
6040,0.08333333333333333,47,39
6041,0.0,38,22
6042,0.21882352941176472,29,35
6043,0.23529411764705882,34,2
6044,0.23555555555555557,20,33
6045,0.22,36,22
6046,0.13,25,28
6047,0.0,42,44
6048,0.125,9,2
6049,0.2288888888888889,19,35
6050,0.21268292682926832,22,37
6051,0.22,34,39
6052,0.22260869565217392,25,9
6053,0.08695652173913043,29,14
6054,0.0,48,22
6055,0.0,7,22
6056,0.2168421052631579,19,39
6057,0.0,45,28
6058,0.13333333333333333,34,15
6059,0.21875,49,12
6060,0.2715789473684211,29,39
6061,0.1276595744680851,35,43
6062,0.0,9,33
6063,0.0,11,11
6064,0.08695652173913043,10,11
6065,0.20492307692307693,2,40
6066,0.2290909090909091,7,22
6067,0.0,18,11
6068,0.0,35,9
6069,0.14814814814814814,5,12
6070,0.2217391304347826,47,39
6071,0.0,34,11
6072,0.10400000000000001,19,39
6073,0.215,14,15
6074,0.21882352941176472,34,9
6075,0.0,5,13
6076,0.0,20,29
6077,0.0,7,33
6078,0.275,26,39
6079,0.2222222222222222,42,19
6080,0.3981818181818182,18,44
6081,0.27058823529411763,20,22
6082,0.19999999999999998,9,23
6083,0.0,33,23
6084,0.2857142857142857,48,9
6085,0.0,32,5
6086,0.0,5,46
6087,0.2125,18,41
6088,0.0,9,36
6089,0.22403846153846155,3,2
6090,0.0,34,23
6091,0.0,1,1
6092,0.2071111111111111,7,46
6093,0.21945945945945944,32,39
6094,0.06557377049180328,49,39
6095,0.209375,41,5
6096,0.0,8,47
6097,0.21777777777777776,5,9
6098,0.21066666666666667,18,14
6099,0.0,3,17
6100,0.36000000000000004,29,15
6101,0.0,45,15
6102,0.0,22,11
6103,0.0,29,29
6104,0.20838709677419354,8,28
6105,0.10526315789473684,43,3
6106,0.0,48,15
6107,0.4,34,36
6108,0.2325,39,11
6109,0.0,7,15
6110,0.15151515151515152,26,45
6111,0.0,32,11
6112,0.2681818181818182,34,5
6113,0.13333333333333333,19,23
6114,0.2168421052631579,43,46
6115,0.21391304347826087,0,12
6116,0.22142857142857145,1,5
6117,0.14285714285714285,0,14
6118,0.32285714285714284,18,46
6119,0.2777777777777778,38,46
6120,0.0,10,44
6121,0.22285714285714286,42,44
6122,0.0,25,5
6123,0.0,32,47
6124,0.0,2,22
6125,0.21575757575757576,48,15
6126,0.3514285714285714,34,2
6127,0.09523809523809523,33,5
6128,0.0,29,15
6129,0.0,3,10
6130,0.212,32,35
6131,0.0,29,9
6132,0.0,39,15
6133,0.0,11,36
6134,0.0,2,11
6135,0.0,41,9
6136,0.0,38,28
6137,0.21882352941176472,29,22
6138,0.0,2,5
6139,0.09090909090909091,34,36
6140,0.29714285714285715,47,12
6141,0.0,5,3
6142,0.19047619047619047,33,14
6143,0.24892857142857142,49,19
6144,0.22,43,9
6145,0.21600000000000003,29,11
6146,0.0,45,39
6147,0.21523809523809523,26,44
6148,1.8181818181818181,43,9
6149,0.2625,42,46
6150,0.0,7,22
6151,0.11764705882352941,1,1
6152,0.2882352941176471,9,36
6153,0.0,1,1
6154,0.15151515151515152,49,33
6155,0.2232258064516129,34,47
6156,0.21428571428571427,7,15
6157,0.23199999999999998,33,23
6158,0.16666666666666666,33,22
6159,0.0,29,35
6160,0.0,47,12
6161,0.0,7,43
6162,0.425,48,15
6163,0.22941176470588234,29,19
6164,0.23386666666666667,7,26
6165,0.29,34,35
6166,0.0,25,39
6167,0.24333333333333332,25,14
6168,0.14285714285714285,47,7
6169,0.0,22,36
6170,0.13333333333333333,4,12
6171,0.27692307692307694,5,23
6172,0.5,34,22
6173,0.36,0,35
6174,0.0,42,46
6175,0.3975,29,15
6176,0.22,34,22
6177,0.21793103448275863,7,21
6178,0.0,21,17
6179,0.23333333333333334,48,29
6180,0.0,12,2
6181,0.0,29,46
6182,0.2571428571428572,32,12
6183,0.0,20,39
6184,0.0,14,41
6185,0.0,9,14
6186,0.2073170731707317,22,12
6187,0.3266666666666667,32,41
6188,0.20761904761904765,47,9
6189,0.21333333333333335,10,9
6190,0.0,14,1
6191,0.27285714285714285,25,15
6192,0.0,29,44
6193,0.26749999999999996,5,13
6194,0.21142857142857144,22,39
6195,0.0,42,19
6196,0.2857142857142857,47,2
6197,0.0,18,44
6198,0.1,29,19
6199,0.12,2,15
6200,0.09615384615384616,1,1
6201,0.0,18,19
6202,0.0,18,44
6203,0.1111111111111111,42,39
6204,0.22,1,1
6205,0.0,23,21
6206,0.0,34,2
6207,0.0,7,35
6208,0.23555555555555557,0,14
6209,0.0,34,39
6210,0.10526315789473684,7,2
6211,0.0,8,19
6212,0.23199999999999998,10,9
6213,0.0,34,14
6214,0.22999999999999998,33,5
6215,0.23130434782608697,35,33
6216,0.0,20,9
6217,0.055999999999999994,34,28
6218,0.25384615384615383,11,39
6219,0.0,33,21
6220,0.2631578947368421,43,5
6221,0.21454545454545454,34,2
6222,0.22272727272727275,47,39
6223,0.21153846153846154,19,28
6224,0.0,26,44
6225,0.0,8,9
6226,0.29090909090909095,18,46
6227,0.16666666666666666,5,5
6228,0.0,18,19
6229,0.33090909090909093,2,47
6230,0.28,19,22
6231,0.0,10,0
6232,0.0,5,36
6233,0.1930434782608696,20,2
6234,0.22133333333333333,5,5
6235,0.14285714285714285,34,14
6236,0.0,29,9
6237,0.0,9,20
6238,0.25,39,12
6239,0.09523809523809523,36,44
6240,0.0,5,14
6241,0.2037037037037037,4,41
6242,0.0,32,11
6243,0.0,0,36
6244,0.21,47,41
6245,0.1111111111111111,9,13
6246,0.0,43,35
6247,0.21851851851851853,6,13
6248,0.22692307692307695,0,44
6249,0.2,16,41
6250,0.2246153846153846,48,9
6251,0.22736842105263158,20,23
6252,0.23968253968253966,43,26
6253,0.22941176470588234,48,23
6254,0.225,29,5
6255,0.0,14,19
6256,0.23386666666666667,49,22
6257,0.0,25,14
6258,0.0,30,3
6259,0.26129032258064516,25,12
6260,0.33636363636363636,47,22
6261,0.0,35,29
6262,0.0,34,46
6263,0.26326530612244897,45,25
6264,0.0,3,38
6265,0.0,16,41
6266,0.13793103448275862,41,9
6267,0.0,47,22
6268,0.3333333333333333,43,23
6269,0.225,26,46
6270,0.15384615384615385,9,28
6271,0.0,20,12
6272,0.0,33,15
6273,0.0,34,23
6274,0.29,34,39
6275,0.0,39,46
6276,0.2357142857142857,19,14
6277,0.0,22,11
6278,0.22403846153846155,31,23
6279,0.225,29,46
6280,0.0,35,44
6281,0.25384615384615383,36,22
6282,0.25372549019607843,4,11
6283,0.325,22,11
6284,0.0,6,2
6285,0.23555555555555557,19,2
6286,0.272,20,28
6287,0.22599999999999998,18,46
6288,0.09615384615384616,3,44
6289,0.0,4,29
6290,0.0,26,46
6291,0.20820512820512818,18,23
6292,0.22258064516129034,5,12
6293,0.23789473684210524,7,36
6294,0.23333333333333334,29,46
6295,0.0,48,5
6296,0.0,10,12
6297,0.0,42,9
6298,0.0,26,46
6299,0.0,7,5
6300,0.35277777777777775,4,23
6301,0.10256410256410256,10,43
6302,0.21777777777777776,39,39
6303,0.22133333333333333,47,22
6304,0.0,5,23
6305,0.0,39,9
6306,0.0,26,39
6307,0.0,9,22
6308,0.25372549019607843,0,3
6309,0.28,35,14
6310,0.0,25,47
6311,0.20359550561797754,3,13
6312,0.2222222222222222,19,2
6313,0.0,29,29
6314,0.0,34,29
6315,0.2772727272727273,25,39
6316,0.0,30,4
6317,0.21428571428571427,7,23
6318,0.0,5,35
6319,0.2208,22,48
6320,0.0,24,2
6321,0.0,33,46
6322,0.2222222222222222,7,22
6323,0.3133333333333333,0,41
6324,0.0,25,25
6325,0.24980392156862746,2,26
6326,0.16666666666666666,10,9
6327,0.17391304347826086,32,15
6328,0.20600000000000002,10,28
6329,0.2625,34,46
6330,0.23466666666666666,33,14
6331,0.16666666666666666,25,14
6332,0.20429752066115703,2,4
6333,0.26857142857142857,5,9
6334,0.21041666666666667,10,28
6335,0.20833333333333334,47,29
6336,0.21428571428571427,11,44
6337,0.0,32,5
6338,0.0,29,9
6339,0.21153846153846154,25,9
6340,0.0,34,14
6341,0.21875,35,39
6342,0.125,45,22
6343,0.209375,21,34
6344,0.29333333333333333,25,22
6345,0.0,20,35
6346,0.22736842105263158,29,23
6347,0.0,21,6
6348,0.0,10,19
6349,0.31714285714285717,6,35
6350,0.0,11,46
6351,0.21230769230769228,9,35
6352,0.0,3,5
6353,0.22285714285714286,29,5
6354,0.32727272727272727,32,46
6355,0.0,35,41
6356,0.0,43,23
6357,0.15555555555555556,19,41
6358,0.22,18,39
6359,0.24166666666666667,20,35
6360,0.0,19,22
6361,0.21086956521739128,48,38
6362,0.2017857142857143,2,11
6363,0.22916666666666666,10,22
6364,0.16666666666666666,47,12
6365,0.26545454545454544,33,35
6366,0.24800000000000003,19,33
6367,0.0,10,33
6368,0.2,5,35
6369,0.15384615384615385,11,11
6370,0.0,0,36
6371,0.2168421052631579,11,29
6372,0.06451612903225806,45,47
6373,0.0,33,33
6374,0.22727272727272727,32,47
6375,0.25869565217391305,4,13
6376,0.0,48,0
6377,0.275,19,14
6378,0.20967741935483872,35,11
6379,0.0,32,46
6380,0.22736842105263158,11,29
6381,0.2785714285714286,7,14
6382,0.21230769230769228,36,28
6383,0.0,33,35
6384,0.25384615384615383,11,5
6385,0.16666666666666666,29,9
6386,0.2553846153846154,10,19
6387,0.0,43,35
6388,0.0,43,9
6389,0.0,42,41
6390,0.22133333333333333,22,11
6391,0.0,26,23
6392,0.0,20,39
6393,0.0,0,35
6394,0.339,43,11
6395,0.22083333333333333,35,22
6396,0.2110344827586207,14,9
6397,0.0,11,47
6398,0.0,2,5
6399,0.09523809523809523,2,0
6400,0.23714285714285713,25,2
6401,0.0,39,9
6402,0.2857142857142857,43,46
6403,0.21155555555555555,20,34
6404,0.32,36,22
6405,0.0,47,36
6406,0.2059259259259259,43,33
6407,0.21391304347826087,22,47
6408,0.2057142857142857,1,36
6409,0.0,22,39
6410,0.2709677419354839,20,13
6411,0.22727272727272727,10,15
6412,0.22133333333333333,9,28
6413,0.0,34,39
6414,0.0,30,28
6415,0.2157894736842105,47,23
6416,0.272,26,11
6417,0.0,10,9
6418,0.225,0,33
6419,0.24333333333333332,14,19
6420,0.2833333333333333,0,23
6421,0.2777777777777778,36,29
6422,0.06976744186046512,49,12
6423,0.0,5,36
6424,0.21621621621621623,48,41
6425,0.18518518518518517,4,0
6426,0.09189189189189188,32,5
6427,0.32666666666666666,32,31
6428,0.0,11,44
6429,0.0,26,5
6430,0.23714285714285713,33,35
6431,0.03333333333333333,14,12
6432,0.15555555555555556,11,11
6433,0.02,43,15
6434,0.0,18,0
6435,0.23125,22,11
6436,0.21106382978723404,25,25
6437,0.25,11,29
6438,0.0,42,39
6439,0.32285714285714284,32,46
6440,0.21428571428571427,43,5
6441,0.0,5,5
6442,0.0,26,5
6443,0.0,5,39
6444,0.11428571428571428,34,47
6445,0.2625,48,5
6446,0.0,34,43
6447,0.3333333333333333,33,44
6448,0.21875,45,5
6449,0.32916666666666666,29,36
6450,0.23500000000000001,43,2
6451,0.0,7,29
6452,0.22476190476190475,43,15
6453,0.0,34,9
6454,0.2246153846153846,33,39
6455,0.0,35,14
6456,0.0,41,33
6457,0.0,29,15
6458,0.2625,26,39
6459,0.20941176470588235,47,9
6460,0.0,18,11
6461,0.0,48,28
6462,0.24545454545454548,36,9
6463,0.2673684210526316,25,15
6464,0.0,1,1
6465,0.2857142857142857,0,9
6466,0.24166666666666667,34,23
6467,0.0,14,19
6468,0.0,32,46
6469,0.0,29,21
6470,0.0,5,14
6471,0.30561403508771934,49,19
6472,0.0,25,35
6473,0.22133333333333333,0,36
6474,0.0,8,16
6475,0.0,5,23
6476,0.2645454545454546,0,0
6477,0.21086956521739128,0,41
6478,0.22133333333333333,9,23
6479,0.10909090909090909,22,35
6480,0.21185185185185185,5,11
6481,0.0,38,39
6482,0.0,23,21
6483,0.24,10,44
6484,0.2110344827586207,32,9
6485,0.45454545454545453,4,39
6486,0.2,1,1
6487,0.0,14,11
6488,0.2591549295774648,49,25
6489,0.0,22,11
6490,0.22599999999999998,39,23
6491,0.40800000000000003,2,46
6492,0.0,43,46
6493,0.10256410256410256,38,22
6494,0.1111111111111111,45,46
6495,0.27499999999999997,20,9
6496,0.0,3,40
6497,0.0,25,23
6498,0.13333333333333333,9,23
6499,0.0,34,48
6500,0.24166666666666667,40,21
6501,0.0,25,2
6502,0.23789473684210524,42,15
6503,0.11428571428571428,24,23
6504,0.0,25,22
6505,0.0,10,11
6506,0.22363636363636363,33,46
6507,0.23333333333333334,9,22
6508,0.22057142857142856,43,44
6509,0.0,20,25
6510,0.08928571428571429,35,12
6511,0.26296296296296295,7,33
6512,0.11538461538461539,38,2
6513,0.0,2,46
6514,0.21575757575757576,30,23
6515,0.0,26,39
6516,0.23125,45,5
6517,0.0,26,5
6518,0.3709090909090909,32,11
6519,0.2785714285714286,26,39
6520,0.21851851851851853,34,11
6521,0.12,9,5
6522,0.08695652173913043,3,17
6523,0.0,39,36
6524,0.12121212121212122,11,21
6525,0.33692307692307694,0,22
6526,0.11857142857142856,35,44
6527,0.0,7,39
6528,0.3085714285714286,45,23
6529,0.276,9,13
6530,0.2818181818181818,18,44
6531,0.21,7,11
6532,0.22482758620689652,11,36
6533,0.22727272727272727,34,23
6534,0.0,11,46
6535,0.10588235294117648,45,17
6536,0.0,38,39
6537,0.4,6,12
6538,0.0,22,46
6539,0.272,32,11
6540,0.21575757575757576,9,11
6541,0.0,7,47
6542,0.21777777777777776,39,47
6543,0.24285714285714285,33,28
6544,0.0,10,47
6545,0.0,9,28
6546,0.0,4,29
6547,0.125,0,29
6548,0.0,33,35
6549,0.1111111111111111,18,9
6550,0.0,25,23
6551,0.22403846153846155,33,10
6552,0.24000000000000002,25,22
6553,0.0,3,4
6554,0.0,38,46
6555,0.0,19,14
6556,0.266,9,6
6557,0.043478260869565216,37,36
6558,0.0,0,35
6559,0.0,7,35
6560,0.16666666666666666,26,11
6561,0.27999999999999997,10,5
6562,0.0,34,39
6563,0.2232258064516129,7,11
6564,0.0,0,47
6565,0.21875,45,2
6566,0.16666666666666666,34,11
6567,0.0,9,28
6568,0.24166666666666667,47,12
6569,0.09523809523809523,18,11
6570,0.24666666666666667,0,23
6571,0.2882352941176471,5,2
6572,0.0,29,11
6573,0.0,35,12
6574,0.125,14,46
6575,0.0,19,23
6576,0.0,48,15
6577,0.27058823529411763,32,44
6578,0.23199999999999998,41,33
6579,0.2773333333333333,45,36
6580,0.27285714285714285,7,47
6581,0.1259259259259259,1,1
6582,0.2390625,4,23
6583,0.0,36,36
6584,0.0,39,35
6585,0.08333333333333333,22,31
6586,0.0,43,47
6587,0.03333333333333333,33,22
